Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Ed Kezirian [999],Bob Toledo [1849],59,125,28,152,46,60
Middle Tennessee State,Andy McCollum [1190],,83,125,92,152,84,60
Wake Forest,Jim Grobe [736],,62,125,53,152,38,60
New Mexico,Rocky Long [1116],,101,125,72,152,75,60
Southern Mississippi,Jeff Bower [169],,90,125,67,152,49,60
California,Jeff Tedford [1819],,77,125,42,152,33,60
Cincinnati,Rick Minter [1283],,85,125,38,152,73,60
Troy,Larry Blakeney [150],,88,125,117,152,102,60
Tennessee,Phillip Fulmer [664],,23,125,41,152,21,60
Memphis,Tommy West [1955],,103,125,89,152,93,60
Mississippi,David Cutcliffe [426],,27,125,40,152,38,60
Purdue,Joe Tiller [1840],,44,125,64,152,60,60
Clemson,Tommy Bowden [168],,59,125,56,152,27,60
Virginia Tech,Frank Beamer [102],,39,125,19,152,24,60
Temple,Bobby Wallace [1915],,66,125,87,152,75,60
Alabama-Birmingham,Watson Brown [209],,101,125,83,152,89,60
Wyoming,Vic Koenning [1035],,107,125,95,152,110,60
Kansas State,Bill Snyder [1716],,12,125,8,152,33,60
Kansas,Mark Mangino [1147],,78,125,116,152,93,60
Penn State,Joe Paterno [1433],,10,125,35,152,14,60
Northern Illinois,Joe Novak [1376],,23,125,60,152,33,60
Buffalo,Jim Hofher [855],,64,125,114,152,115,60
Boise State,Dan Hawkins [807],,3,125,37,152,27,60
Louisville,John Smith [1705],,88,125,45,152,79,60
Missouri,Gary Pinkel [1467],,45,125,59,152,57,60
East Carolina,Steve Logan [1113],,98,125,46,152,93,60
Oregon,Mike Bellotti [113],,71,125,54,152,44,60
Miami (OH),Terry Hoeppner [853],,33,125,66,152,38,60
Bowling Green State,Urban Meyer [1259],,21,125,74,152,56,60
Vanderbilt,Bobby Johnson [946],,61,125,106,152,86,60
Marshall,Bob Pruett [1498],,23,125,51,152,27,60
South Florida,Jim Leavitt [1083],,13,125,44,152,27,60
Wisconsin,Barry Alvarez [25],,35,125,23,152,16,60
Akron,Lee Owens [1415],,60,125,68,152,113,60
Colorado State,Sonny Lubick [1124],,72,125,25,152,67,60
Duke,Carl Franks [648],,79,125,96,152,82,60
Brigham Young,Gary Crowton [408],,106,125,70,152,97,60
Washington,Rick Neuheisel [1357],,71,125,32,152,61,60
Louisiana-Lafayette,Rickey Bustle [228],,89,125,97,152,86,60
Illinois,Ron Turner [1869],,70,125,65,152,58,60
Arizona State,Dirk Koetter [1036],,60,125,50,152,51,60
Rutgers,Greg Schiano [1634],,70,125,112,152,116,60
Kent State,Dean Pees [1443],,61,125,115,152,114,60
Connecticut,Randy Edsall [547],,66,125,75,152,89,60
Arizona,John Mackovic [1136],,76,125,71,152,67,60
Kentucky,Guy Morriss [1311],,30,125,47,152,44,60
Air Force,Fisher DeBerry [452],,99,125,62,152,27,60
Utah,Ron McBride [1178],,102,125,79,152,86,60
Georgia,Mark Richt [1548],,3,125,10,152,1,60
Nebraska,Frank Solich [1721],,44,125,52,152,49,60
Fresno State,Pat Hill [847],,61,125,39,152,65,60
Syracuse,Paul Pasqualoni [1432],,75,125,61,152,99,60
Army,Todd Berry [125],,110,125,94,152,117,60
South Carolina,Lou Holtz [876],,47,125,73,152,38,60
Baylor,Kevin Steele [1741],,77,125,111,152,79,60
Eastern Michigan,Jeff Woodruff [2018],,54,125,107,152,110,60
Florida State,Bobby Bowden [166],,45,125,15,152,10,60
Alabama,Dennis Franchione [645],,13,125,27,152,14,60
Florida,Ron Zook [2052],,28,125,4,152,12,60
Tulsa,Keith Burns [226],,109,125,113,152,108,60
Oregon State,Dennis Erickson [576],,66,125,48,152,63,60
Texas Tech,Mike Leach [1079],,42,125,7,152,24,60
Nevada-Las Vegas,John Robinson [1564],,104,125,63,152,89,60
Miami (FL),Larry Coker [332],,2,125,6,152,5,60
San Jose State,Fitz Hill [845],,82,125,80,152,67,60
Navy,Paul Johnson [954],,107,125,108,152,99,60
Maryland,Ralph Friedgen [654],,38,125,22,152,18,60
New Mexico State,Tony Samuel [1612],,73,125,82,152,73,60
West Virginia,Rich Rodriguez [1573],,38,125,26,152,21,60
Ohio,Brian Knorr [1031],,52,125,93,152,105,60
Boston College,Tom O'Brien [1384],,36,125,33,152,54,60
Idaho,Tom Cable [232],,91,125,104,152,82,60
San Diego State,Tom Craft [378],,102,125,76,152,84,60
Virginia,Al Groh [737],,62,125,18,152,16,60
Texas,Mack Brown [204],,15,125,5,152,27,60
Ball State,Bill Lynch [1130],,43,125,86,152,58,60
Texas-El Paso,Gary Nord [1372],,110,125,110,152,110,60
Northwestern,Randy Walker [1913],,72,125,103,152,63,60
Southern California,Pete Carroll [270],,8,125,3,152,7,60
Arkansas State,Steve Roberts [1557],,86,125,100,152,75,60
Oklahoma State,Les Miles [1267],,60,125,9,152,48,60
Washington State,Mike Price [1492],,16,125,13,152,5,60
Louisiana-Monroe,Mike Collins [343],Bobby Keasler [978],86,125,102,152,79,60
Auburn,Tommy Tuberville [1867],,21,125,29,152,13,60
North Carolina State,Chuck Amato [26],,59,125,17,152,21,60
Michigan,Lloyd Carr [269],,8,125,20,152,10,60
Louisiana State,Nick Saban [1608],,26,125,34,152,33,60
Colorado,Gary Barnett [84],,36,125,11,152,18,60
Arkansas,Houston Nutt [1380],,25,125,14,152,24,60
Tulane,Chris Scelfo [1629],,106,125,57,152,33,60
North Texas,Darrell Dickey [475],,31,125,69,152,71,60
Southern Methodist,Phil Bennett [118],,107,125,98,152,102,60
Rice,Ken Hatfield [803],,107,125,90,152,97,60
Stanford,Buddy Teevens [1820],,76,125,101,152,65,60
Western Michigan,Gary Darnell [434],,49,125,105,152,105,60
Toledo,Tom Amstutz [30],,35,125,49,152,55,60
Iowa,Kirk Ferentz [610],,8,125,21,152,8,60
Michigan State,Morris Watts [1937],Bobby Williams [1983],51,125,91,152,61,60
Georgia Tech,Chan Gailey [669],,63,125,31,152,67,60
Indiana,Gerry DiNardo [485],,77,125,77,152,89,60
Texas Christian,Gary Patterson [1434],,36,125,36,152,1,60
Notre Dame,Tyrone Willingham [1991],,23,125,16,152,8,60
Pittsburgh,Walt Harris [789],,31,125,30,152,53,60
Central Michigan,Mike DeBord [453],,51,125,99,152,108,60
Nevada,Chris Tormey [1856],,99,125,85,152,93,60
Minnesota,Glen Mason [1163],,20,125,43,152,18,60
Houston,Dana Dimel [484],,104,125,81,152,75,60
Hawaii,June Jones [964],,44,125,55,152,38,60
Ohio State,Jim Tressel [1862],,1,125,1,152,1,60
Central Florida,Mike Kruczek [1048],,54,125,78,152,102,60
Mississippi State,Jackie Sherrill [1677],,43,125,109,152,46,60
Louisiana Tech,Jack Bicknell [135],,107,125,58,152,105,60
Oklahoma,Bob Stoops [1768],,24,125,2,152,1,60
North Carolina,John Bunting [220],,66,125,84,152,71,60
Iowa State,Dan McCarney [1182],,45,125,24,152,38,60
Utah State,Mick Dennehy [460],,104,125,88,152,99,60
Texas A&M,R.C. Slocum [1696],,51,125,12,152,51,60
